minutes_watched,CLV,region,channel,CLV_wins,Region,Channel
44.0,184.44,0,6,184.44,USA/Canada/As,Instagram
240.0,358.44,0,3,281.105,USA/Canada/As,YouTube
8.0,49.5,2,8,49.5,Rest_of_the_world,Other
1622.0,174.0,0,7,174.0,USA/Canada/As,Friend
38.0,68.36,2,7,68.36,Rest_of_the_world,Friend
276.0,174.0,2,1,174.0,Rest_of_the_world,Google
496.0,36.0,0,6,36.0,USA/Canada/As,Instagram
177.0,36.0,2,4,36.0,Rest_of_the_world,LinkedIn
1900.0,19.0,2,4,19.0,Rest_of_the_world,LinkedIn
2085.0,51.0,2,8,51.0,Rest_of_the_world,Other
147.0,51.0,2,3,51.0,Rest_of_the_world,YouTube
271.0,36.0,0,6,36.0,USA/Canada/As,Instagram
156.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
131.0,174.0,1,3,174.0,West_EU,YouTube
868.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
970.0,214.02,1,6,214.02,West_EU,Instagram
379.0,210.54,2,8,210.54,Rest_of_the_world,Other
3418.0,89.74,2,3,89.74,Rest_of_the_world,YouTube
48.0,43.56,1,8,43.56,West_EU,Other
157.0,64.8,0,1,64.8,USA/Canada/As,Google
12.0,99.0,0,7,99.0,USA/Canada/As,Friend
4635.0,96.99,2,1,96.99,Rest_of_the_world,Google
327.0,42.84,1,8,42.84,West_EU,Other
523.0,348.0,0,1,281.105,USA/Canada/As,Google
684.0,64.8,0,8,64.8,USA/Canada/As,Other
215.0,64.8,0,1,64.8,USA/Canada/As,Google
510.0,97.0,0,6,97.0,USA/Canada/As,Instagram
175.0,184.44,0,6,184.44,USA/Canada/As,Instagram
80.0,36.0,0,2,36.0,USA/Canada/As,Facebook
2085.0,216.83,1,3,216.83,West_EU,YouTube
1528.0,207.06,1,8,207.06,West_EU,Other
1720.0,14.25,2,3,14.25,Rest_of_the_world,YouTube
301.0,174.0,0,1,174.0,USA/Canada/As,Google
31.0,77.3,2,7,77.3,Rest_of_the_world,Friend
455.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
2110.0,121.0,0,3,121.0,USA/Canada/As,YouTube
761.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
294.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
105.0,118.32,2,7,118.32,Rest_of_the_world,Friend
5.0,72.56,2,8,72.56,Rest_of_the_world,Other
10.0,49.5,0,8,49.5,USA/Canada/As,Other
10.0,121.0,2,3,121.0,Rest_of_the_world,YouTube
1300.0,174.0,2,2,174.0,Rest_of_the_world,Facebook
437.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
362.0,68.15,2,1,68.15,Rest_of_the_world,Google
22.0,240.0,0,1,240.0,USA/Canada/As,Google
20.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
1187.0,207.06,1,6,207.06,West_EU,Instagram
2746.0,50.12,2,3,50.12,Rest_of_the_world,YouTube
23.0,156.0,0,2,156.0,USA/Canada/As,Facebook
756.0,36.0,0,6,36.0,USA/Canada/As,Instagram
279.0,149.99,2,3,149.99,Rest_of_the_world,YouTube
311.0,43.56,1,1,43.56,West_EU,Google
9.0,184.44,0,3,184.44,USA/Canada/As,YouTube
131.0,174.0,0,3,174.0,USA/Canada/As,YouTube
53.0,36.0,2,7,36.0,Rest_of_the_world,Friend
208.0,25.2,0,7,25.2,USA/Canada/As,Friend
537.0,19.0,2,2,19.0,Rest_of_the_world,Facebook
39.0,240.0,2,3,240.0,Rest_of_the_world,YouTube
221.0,174.0,0,3,174.0,USA/Canada/As,YouTube
4298.0,82.04,2,3,82.04,Rest_of_the_world,YouTube
110.0,174.0,0,1,174.0,USA/Canada/As,Google
1358.0,44.64,2,3,44.64,Rest_of_the_world,YouTube
392.0,174.0,0,1,174.0,USA/Canada/As,Google
9.0,174.0,0,3,174.0,USA/Canada/As,YouTube
1690.0,62.22,2,1,62.22,Rest_of_the_world,Google
562.0,51.0,2,3,51.0,Rest_of_the_world,YouTube
7.0,49.5,0,8,49.5,USA/Canada/As,Other
32.0,29.0,0,3,29.0,USA/Canada/As,YouTube
714.0,184.44,0,3,184.44,USA/Canada/As,YouTube
1806.0,235.2,2,7,235.2,Rest_of_the_world,Friend
1369.0,25.5,2,3,25.5,Rest_of_the_world,YouTube
2.0,184.44,0,3,184.44,USA/Canada/As,YouTube
145.0,36.0,0,1,36.0,USA/Canada/As,Google
117.0,29.0,0,3,29.0,USA/Canada/As,YouTube
1237.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
182.0,184.44,0,3,184.44,USA/Canada/As,YouTube
195.0,174.0,2,1,174.0,Rest_of_the_world,Google
812.0,42.84,1,3,42.84,West_EU,YouTube
197.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
76.0,14.25,2,5,14.25,Rest_of_the_world,Twitter
220.0,32.13,1,3,32.13,West_EU,YouTube
255.0,215.76,2,7,215.76,Rest_of_the_world,Friend
21.0,29.0,2,3,29.0,Rest_of_the_world,YouTube
3262.0,32.4,1,7,32.4,West_EU,Friend
365.0,64.8,0,6,64.8,USA/Canada/As,Instagram
452.0,174.0,2,1,174.0,Rest_of_the_world,Google
70.0,36.0,2,3,36.0,Rest_of_the_world,YouTube
45.0,19.0,2,6,19.0,Rest_of_the_world,Instagram
1158.0,68.36,2,3,68.36,Rest_of_the_world,YouTube
768.0,36.0,0,1,36.0,USA/Canada/As,Google
318.0,184.44,1,3,184.44,West_EU,YouTube
1333.0,64.8,0,1,64.8,USA/Canada/As,Google
4594.0,185.58,2,3,185.58,Rest_of_the_world,YouTube
1585.0,36.0,0,1,36.0,USA/Canada/As,Google
915.0,91.5,2,8,91.5,Rest_of_the_world,Other
265.0,33.21,2,3,33.21,Rest_of_the_world,YouTube
43.0,27.0,0,3,27.0,USA/Canada/As,YouTube
11.0,68.36,2,7,68.36,Rest_of_the_world,Friend
486.0,86.25,2,3,86.25,Rest_of_the_world,YouTube
935.0,174.0,0,8,174.0,USA/Canada/As,Other
1270.0,174.0,0,1,174.0,USA/Canada/As,Google
510.0,91.5,2,7,91.5,Rest_of_the_world,Friend
285.0,14.25,2,3,14.25,Rest_of_the_world,YouTube
66.0,36.0,0,3,36.0,USA/Canada/As,YouTube
322.0,174.0,0,8,174.0,USA/Canada/As,Other
84.0,82.04,2,3,82.04,Rest_of_the_world,YouTube
518.0,174.0,0,3,174.0,USA/Canada/As,YouTube
1131.0,72.56,2,3,72.56,Rest_of_the_world,YouTube
1598.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
377.0,174.0,0,7,174.0,USA/Canada/As,Friend
330.0,36.0,0,1,36.0,USA/Canada/As,Google
86.0,121.0,0,3,121.0,USA/Canada/As,YouTube
0.0,240.0,0,8,240.0,USA/Canada/As,Other
717.0,19.0,2,4,19.0,Rest_of_the_world,LinkedIn
962.0,62.22,2,3,62.22,Rest_of_the_world,YouTube
571.0,121.0,0,4,121.0,USA/Canada/As,LinkedIn
264.0,174.0,0,6,174.0,USA/Canada/As,Instagram
3574.0,371.26,1,3,281.105,West_EU,YouTube
333.0,63.63,2,4,63.63,Rest_of_the_world,LinkedIn
23.0,184.44,0,6,184.44,USA/Canada/As,Instagram
385.0,34.2,2,1,34.2,Rest_of_the_world,Google
2424.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
6445.0,19.0,2,1,19.0,Rest_of_the_world,Google
2747.0,121.0,2,1,121.0,Rest_of_the_world,Google
476.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
49.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
509.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
180.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
514.0,72.56,2,6,72.56,Rest_of_the_world,Instagram
467.0,34.2,2,4,34.2,Rest_of_the_world,LinkedIn
35.0,130.0,0,3,130.0,USA/Canada/As,YouTube
455.0,63.63,2,1,63.63,Rest_of_the_world,Google
527.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
705.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
105.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
89.0,64.8,0,1,64.8,USA/Canada/As,Google
121.0,49.5,0,3,49.5,USA/Canada/As,YouTube
139.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
497.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
348.0,68.36,2,6,68.36,Rest_of_the_world,Instagram
867.0,121.0,2,7,121.0,Rest_of_the_world,Friend
60.0,36.0,0,3,36.0,USA/Canada/As,YouTube
210.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
724.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
762.5,201.63,2,2,201.63,Rest_of_the_world,Facebook
1652.0,19.0,2,7,19.0,Rest_of_the_world,Friend
246.0,121.0,2,3,121.0,Rest_of_the_world,YouTube
350.0,121.0,1,6,121.0,West_EU,Instagram
53.0,121.0,0,2,121.0,USA/Canada/As,Facebook
948.0,63.63,0,6,63.63,USA/Canada/As,Instagram
366.0,137.98,0,2,137.98,USA/Canada/As,Facebook
1324.0,121.0,2,7,121.0,Rest_of_the_world,Friend
353.0,63.63,2,1,63.63,Rest_of_the_world,Google
1.0,143.99,1,1,143.99,West_EU,Google
50.0,63.63,2,7,63.63,Rest_of_the_world,Friend
20.0,121.0,0,6,121.0,USA/Canada/As,Instagram
47.0,63.63,2,6,63.63,Rest_of_the_world,Instagram
172.0,64.8,0,3,64.8,USA/Canada/As,YouTube
276.0,121.0,0,8,121.0,USA/Canada/As,Other
484.0,143.99,1,6,143.99,West_EU,Instagram
729.0,121.0,2,1,121.0,Rest_of_the_world,Google
11072.0,159.0,0,3,159.0,USA/Canada/As,YouTube
129.0,130.0,0,4,130.0,USA/Canada/As,LinkedIn
22.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
668.0,121.0,2,7,121.0,Rest_of_the_world,Friend
246.0,63.63,2,7,63.63,Rest_of_the_world,Friend
335.0,121.0,0,3,121.0,USA/Canada/As,YouTube
131.0,63.63,2,8,63.63,Rest_of_the_world,Other
119.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
97.0,156.0,1,1,156.0,West_EU,Google
6.0,63.63,2,2,63.63,Rest_of_the_world,Facebook
2383.0,261.6,1,7,261.6,West_EU,Friend
13.0,121.0,0,8,121.0,USA/Canada/As,Other
12.0,145.2,1,8,145.2,West_EU,Other
1852.0,68.36,2,3,68.36,Rest_of_the_world,YouTube
543.0,147.62,1,8,147.62,West_EU,Other
1404.0,64.8,0,3,64.8,USA/Canada/As,YouTube
699.0,63.63,2,3,63.63,Rest_of_the_world,YouTube
1177.0,130.0,0,3,130.0,USA/Canada/As,YouTube
526.0,130.0,0,4,130.0,USA/Canada/As,LinkedIn
7.0,130.0,0,1,130.0,USA/Canada/As,Google
143.0,68.36,2,3,68.36,Rest_of_the_world,YouTube
20.0,130.0,2,3,130.0,Rest_of_the_world,YouTube
692.0,130.0,0,1,130.0,USA/Canada/As,Google
60.0,68.36,2,2,68.36,Rest_of_the_world,Facebook
35.0,68.36,2,3,68.36,Rest_of_the_world,YouTube
587.0,68.36,2,1,68.36,Rest_of_the_world,Google
6.0,130.0,0,1,130.0,USA/Canada/As,Google
159.0,130.0,0,6,130.0,USA/Canada/As,Instagram
336.0,68.36,2,1,68.36,Rest_of_the_world,Google
24.0,130.0,0,3,130.0,USA/Canada/As,YouTube
0.0,68.36,2,3,68.36,Rest_of_the_world,YouTube
36.0,68.36,2,4,68.36,Rest_of_the_world,LinkedIn
21.0,49.5,0,1,49.5,USA/Canada/As,Google
233.0,137.98,2,3,137.98,Rest_of_the_world,YouTube
108.0,130.0,2,3,130.0,Rest_of_the_world,YouTube
0.0,137.98,0,4,137.98,USA/Canada/As,LinkedIn
701.5,72.56,2,6,72.56,Rest_of_the_world,Instagram
679.0,137.98,0,3,137.98,USA/Canada/As,YouTube
570.0,137.98,0,2,137.98,USA/Canada/As,Facebook
215.0,72.56,2,3,72.56,Rest_of_the_world,YouTube
199.0,36.0,0,6,36.0,USA/Canada/As,Instagram
191.0,36.0,0,3,36.0,USA/Canada/As,YouTube
436.0,169.72,2,4,169.72,Rest_of_the_world,LinkedIn
742.0,72.56,2,1,72.56,Rest_of_the_world,Google
0.0,49.5,0,4,49.5,USA/Canada/As,LinkedIn
1314.0,64.8,2,7,64.8,Rest_of_the_world,Friend
25.0,137.98,0,3,137.98,USA/Canada/As,YouTube
159.0,137.98,0,3,137.98,USA/Canada/As,YouTube
65.0,72.56,2,1,72.56,Rest_of_the_world,Google
219.0,137.98,0,3,137.98,USA/Canada/As,YouTube
58.0,77.3,2,3,77.3,Rest_of_the_world,YouTube
43.0,72.56,2,1,72.56,Rest_of_the_world,Google
386.0,174.0,0,6,174.0,USA/Canada/As,Instagram
4.0,169.72,2,3,169.72,Rest_of_the_world,YouTube
3.0,147.0,2,4,147.0,Rest_of_the_world,LinkedIn
890.0,36.0,2,4,36.0,Rest_of_the_world,LinkedIn
1004.0,137.98,0,8,137.98,USA/Canada/As,Other
76.0,72.56,2,6,72.56,Rest_of_the_world,Instagram
44.0,86.25,2,1,86.25,Rest_of_the_world,Google
1.0,72.56,2,3,72.56,Rest_of_the_world,YouTube
527.0,72.56,2,3,72.56,Rest_of_the_world,YouTube
527.0,72.56,2,3,72.56,Rest_of_the_world,YouTube
700.0,166.96,1,6,166.96,West_EU,Instagram
5.0,77.3,2,1,77.3,Rest_of_the_world,Google
50.0,58.91,2,3,58.91,Rest_of_the_world,YouTube
39.0,164.01,2,2,164.01,Rest_of_the_world,Facebook
212.0,147.0,0,1,147.0,USA/Canada/As,Google
178.0,49.5,2,1,49.5,Rest_of_the_world,Google
378.0,49.5,2,1,49.5,Rest_of_the_world,Google
20.0,147.0,0,3,147.0,USA/Canada/As,YouTube
92.0,49.5,0,1,49.5,USA/Canada/As,Google
185.0,36.0,0,1,36.0,USA/Canada/As,Google
1191.0,147.0,2,3,147.0,Rest_of_the_world,YouTube
190.0,147.0,0,8,147.0,USA/Canada/As,Other
115.0,147.0,0,1,147.0,USA/Canada/As,Google
194.0,36.0,2,1,36.0,Rest_of_the_world,Google
358.0,147.0,2,3,147.0,Rest_of_the_world,YouTube
123.0,147.0,0,3,147.0,USA/Canada/As,YouTube
485.0,77.3,2,2,77.3,Rest_of_the_world,Facebook
669.0,77.3,2,1,77.3,Rest_of_the_world,Google
587.0,36.0,2,3,36.0,Rest_of_the_world,YouTube
23.0,156.0,0,4,156.0,USA/Canada/As,LinkedIn
256.0,49.5,0,8,49.5,USA/Canada/As,Other
121.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
1592.0,156.0,0,4,156.0,USA/Canada/As,LinkedIn
17.0,164.01,0,3,164.01,USA/Canada/As,YouTube
701.5,156.0,2,6,156.0,Rest_of_the_world,Instagram
125.0,82.04,2,4,82.04,Rest_of_the_world,LinkedIn
553.0,91.5,2,4,91.5,Rest_of_the_world,LinkedIn
173.0,82.04,2,3,82.04,Rest_of_the_world,YouTube
98.0,82.04,2,3,82.04,Rest_of_the_world,YouTube
49.0,174.0,0,2,174.0,USA/Canada/As,Facebook
588.0,156.0,2,4,156.0,Rest_of_the_world,LinkedIn
86.0,98.45,2,7,98.45,Rest_of_the_world,Friend
324.0,156.0,0,4,156.0,USA/Canada/As,LinkedIn
156.0,156.0,2,3,156.0,Rest_of_the_world,YouTube
206.0,82.04,2,3,82.04,Rest_of_the_world,YouTube
404.0,86.25,2,8,86.25,Rest_of_the_world,Other
701.5,156.0,2,6,156.0,Rest_of_the_world,Instagram
115.0,156.0,2,4,156.0,Rest_of_the_world,LinkedIn
1201.0,164.01,0,7,164.01,USA/Canada/As,Friend
9.0,86.25,2,3,86.25,Rest_of_the_world,YouTube
1278.0,164.01,0,2,164.01,USA/Canada/As,Facebook
602.0,86.25,2,6,86.25,Rest_of_the_world,Instagram
371.0,86.25,2,6,86.25,Rest_of_the_world,Instagram
118.0,86.25,2,7,86.25,Rest_of_the_world,Friend
458.0,164.01,0,3,164.01,USA/Canada/As,YouTube
258.0,164.01,0,1,164.01,USA/Canada/As,Google
36.0,164.01,0,3,164.01,USA/Canada/As,YouTube
75.0,201.73,2,7,201.73,Rest_of_the_world,Friend
527.0,86.25,2,3,86.25,Rest_of_the_world,YouTube
677.0,164.01,0,3,164.01,USA/Canada/As,YouTube
23.0,201.73,2,7,201.73,Rest_of_the_world,Friend
117.0,86.25,2,1,86.25,Rest_of_the_world,Google
706.0,86.25,2,3,86.25,Rest_of_the_world,YouTube
225.0,36.0,0,3,36.0,USA/Canada/As,YouTube
1218.0,86.25,2,6,86.25,Rest_of_the_world,Instagram
357.0,97.0,0,1,97.0,USA/Canada/As,Google
1715.0,174.0,0,4,174.0,USA/Canada/As,LinkedIn
172.0,29.0,0,3,29.0,USA/Canada/As,YouTube
352.0,36.0,2,4,36.0,Rest_of_the_world,LinkedIn
448.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
140.0,174.0,0,7,174.0,USA/Canada/As,Friend
3.0,0.0,0,7,0.0,USA/Canada/As,Friend
389.0,19.0,2,7,19.0,Rest_of_the_world,Friend
565.0,51.0,2,3,51.0,Rest_of_the_world,YouTube
151.0,174.0,0,4,174.0,USA/Canada/As,LinkedIn
528.0,44.28,0,3,44.28,USA/Canada/As,YouTube
707.0,19.0,2,6,19.0,Rest_of_the_world,Instagram
96.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
234.0,49.5,2,4,49.5,Rest_of_the_world,LinkedIn
51.0,60.89,2,4,60.89,Rest_of_the_world,LinkedIn
138.0,42.84,1,3,42.84,West_EU,YouTube
88.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
222.0,9.5,2,3,9.5,Rest_of_the_world,YouTube
223.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
918.0,19.0,2,1,19.0,Rest_of_the_world,Google
259.0,16.15,2,4,16.15,Rest_of_the_world,LinkedIn
665.0,215.76,2,7,215.76,Rest_of_the_world,Friend
194.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
902.0,91.5,2,1,91.5,Rest_of_the_world,Google
167.0,214.02,1,2,214.02,West_EU,Facebook
454.0,219.48,1,8,219.48,West_EU,Other
119.0,36.0,0,7,36.0,USA/Canada/As,Friend
95.0,36.0,0,7,36.0,USA/Canada/As,Friend
0.0,79.0,0,3,79.0,USA/Canada/As,YouTube
8.0,49.5,0,1,49.5,USA/Canada/As,Google
20.0,138.0,0,2,138.0,USA/Canada/As,Facebook
416.0,138.0,0,6,138.0,USA/Canada/As,Instagram
4.0,156.0,2,6,156.0,Rest_of_the_world,Instagram
82.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
95.0,14.25,2,1,14.25,Rest_of_the_world,Google
783.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
194.0,348.0,2,7,281.105,Rest_of_the_world,Friend
798.0,228.71,1,3,228.71,West_EU,YouTube
77.0,36.0,0,3,36.0,USA/Canada/As,YouTube
23.0,174.0,0,8,174.0,USA/Canada/As,Other
19.0,78.87,2,7,78.87,Rest_of_the_world,Friend
126.0,14.25,2,7,14.25,Rest_of_the_world,Friend
183.0,151.0,2,4,151.0,Rest_of_the_world,LinkedIn
40.0,143.0,0,2,143.0,USA/Canada/As,Facebook
78.0,49.5,2,8,49.5,Rest_of_the_world,Other
380.0,96.99,2,3,96.99,Rest_of_the_world,YouTube
523.0,36.0,0,3,36.0,USA/Canada/As,YouTube
264.0,91.5,2,7,91.5,Rest_of_the_world,Friend
133.0,14.25,2,8,14.25,Rest_of_the_world,Other
22.0,184.44,0,8,184.44,USA/Canada/As,Other
660.0,91.5,2,3,91.5,Rest_of_the_world,YouTube
20.0,147.0,0,2,147.0,USA/Canada/As,Facebook
279.0,91.5,2,4,91.5,Rest_of_the_world,LinkedIn
268.0,9.5,2,1,9.5,Rest_of_the_world,Google
9.0,9.5,2,1,9.5,Rest_of_the_world,Google
307.0,151.0,2,7,151.0,Rest_of_the_world,Friend
166.0,174.0,2,3,174.0,Rest_of_the_world,YouTube
114.0,179.69,1,6,179.69,West_EU,Instagram
139.0,36.0,2,3,36.0,Rest_of_the_world,YouTube
137.0,185.64,1,6,185.64,West_EU,Instagram
221.0,174.0,0,2,174.0,USA/Canada/As,Facebook
64.0,149.99,0,3,149.99,USA/Canada/As,YouTube
115.0,156.0,0,2,156.0,USA/Canada/As,Facebook
242.0,207.06,2,4,207.06,Rest_of_the_world,LinkedIn
770.0,19.0,2,7,19.0,Rest_of_the_world,Friend
473.0,19.0,2,1,19.0,Rest_of_the_world,Google
87.0,174.0,0,8,174.0,USA/Canada/As,Other
276.0,184.44,0,8,184.44,USA/Canada/As,Other
527.0,30.6,2,7,30.6,Rest_of_the_world,Friend
69.0,174.0,0,1,174.0,USA/Canada/As,Google
757.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
409.0,36.0,0,3,36.0,USA/Canada/As,YouTube
3.0,174.0,0,8,174.0,USA/Canada/As,Other
299.0,164.0,0,1,164.0,USA/Canada/As,Google
61.0,19.0,2,3,19.0,Rest_of_the_world,YouTube
1.0,19.0,2,4,19.0,Rest_of_the_world,LinkedIn
230.0,174.0,0,1,174.0,USA/Canada/As,Google
201.0,27.0,0,3,27.0,USA/Canada/As,YouTube
229.0,164.0,0,2,164.0,USA/Canada/As,Facebook
309.0,164.0,0,2,164.0,USA/Canada/As,Facebook
1250.0,36.0,2,1,36.0,Rest_of_the_world,Google
113.0,174.0,0,7,174.0,USA/Canada/As,Friend
54.0,49.5,0,1,49.5,USA/Canada/As,Google
101.0,36.0,0,8,36.0,USA/Canada/As,Other
437.0,14.25,2,3,14.25,Rest_of_the_world,YouTube
3.0,49.5,0,1,49.5,USA/Canada/As,Google
527.0,79.0,2,3,79.0,Rest_of_the_world,YouTube
94.0,36.0,0,1,36.0,USA/Canada/As,Google
527.0,79.0,2,3,79.0,Rest_of_the_world,YouTube
11.0,79.0,0,3,79.0,USA/Canada/As,YouTube
0.0,79.0,0,3,79.0,USA/Canada/As,YouTube
4.0,79.0,0,3,79.0,USA/Canada/As,YouTube
380.5,228.99,0,3,228.99,USA/Canada/As,YouTube
380.5,79.0,0,3,79.0,USA/Canada/As,YouTube
15.0,79.0,0,3,79.0,USA/Canada/As,YouTube
59.0,79.0,2,3,79.0,Rest_of_the_world,YouTube
222.0,174.0,0,3,174.0,USA/Canada/As,YouTube
58.0,79.0,0,3,79.0,USA/Canada/As,YouTube
380.5,79.0,0,3,79.0,USA/Canada/As,YouTube
115.0,184.44,0,3,184.44,USA/Canada/As,YouTube
126.0,36.0,0,3,36.0,USA/Canada/As,YouTube
7.0,79.0,2,3,79.0,Rest_of_the_world,YouTube
588.0,94.8,2,4,94.8,Rest_of_the_world,LinkedIn
111.0,17.81,1,1,17.81,West_EU,Google
0.0,79.0,0,6,79.0,USA/Canada/As,Instagram
411.5,94.01,1,4,94.01,West_EU,LinkedIn
22.0,79.0,2,1,79.0,Rest_of_the_world,Google
90.0,240.0,1,3,240.0,West_EU,YouTube
3.0,79.0,0,4,79.0,USA/Canada/As,LinkedIn
28.0,79.0,0,4,79.0,USA/Canada/As,LinkedIn
38.0,49.5,0,1,49.5,USA/Canada/As,Google
380.5,79.0,0,3,79.0,USA/Canada/As,YouTube
58.0,94.01,1,3,94.01,West_EU,YouTube
213.0,251.76,0,3,251.76,USA/Canada/As,YouTube
119.0,208.8,2,3,208.8,Rest_of_the_world,YouTube
54.0,184.44,0,1,184.44,USA/Canada/As,Google
0.0,95.59,1,3,95.59,West_EU,YouTube
30.0,49.5,2,4,49.5,Rest_of_the_world,LinkedIn
11.0,79.0,0,3,79.0,USA/Canada/As,YouTube
28.0,79.0,0,2,79.0,USA/Canada/As,Facebook
57.0,36.0,2,2,36.0,Rest_of_the_world,Facebook
44.0,36.0,2,1,36.0,Rest_of_the_world,Google
380.5,79.0,0,3,79.0,USA/Canada/As,YouTube
